epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,2616.95,0.38027,0.24445,0.81951,0.93949,0.86927,0.87836,0.73023,0.33537,0.20846,0.82162,0.00117011,0.00117011,0.00117011
185,2632.11,0.37272,0.24121,0.81696,0.97227,0.85296,0.87904,0.72027,0.33412,0.20648,0.82534,0.00116869,0.00116869,0.00116869
186,2646.87,0.37728,0.24767,0.81685,0.94279,0.869,0.88263,0.70825,0.34051,0.21122,0.82496,0.00116728,0.00116728,0.00116728
187,2661.53,0.38037,0.24908,0.81754,0.96597,0.87698,0.88619,0.70755,0.33896,0.20911,0.82438,0.00116586,0.00116586,0.00116586
188,2675.48,0.37444,0.2406,0.81688,0.95699,0.8761,0.8811,0.72555,0.32628,0.204,0.82359,0.00116445,0.00116445,0.00116445
189,2690.45,0.36998,0.23971,0.8162,0.93165,0.86905,0.88462,0.71869,0.33706,0.20763,0.82277,0.00116303,0.00116303,0.00116303
190,2704.69,0.38007,0.25642,0.81625,0.95066,0.86295,0.88743,0.73734,0.32614,0.2023,0.82302,0.00116162,0.00116162,0.00116162
191,2718.99,0.3662,0.23906,0.81756,0.95051,0.87468,0.88845,0.73137,0.33327,0.20558,0.82332,0.00116021,0.00116021,0.00116021
192,2733.13,0.37268,0.23886,0.81653,0.9437,0.87698,0.89057,0.72523,0.33162,0.20965,0.82617,0.00115879,0.00115879,0.00115879
193,2747.74,0.37387,0.23895,0.81611,0.95689,0.86923,0.88621,0.73294,0.3253,0.1954,0.82501,0.00115738,0.00115738,0.00115738
194,2761.8,0.35833,0.23554,0.81658,0.94344,0.87631,0.8862,0.74223,0.31406,0.19456,0.82256,0.00115596,0.00115596,0.00115596
195,2776.36,0.36535,0.24071,0.81645,0.95393,0.86934,0.88349,0.72428,0.33013,0.20301,0.8229,0.00115455,0.00115455,0.00115455
196,2790.68,0.36854,0.23838,0.81385,0.9507,0.86892,0.88661,0.73146,0.31755,0.20515,0.81953,0.00115313,0.00115313,0.00115313
197,2804.69,0.37535,0.24186,0.81518,0.97627,0.84912,0.88792,0.74105,0.328,0.20585,0.8206,0.00115172,0.00115172,0.00115172
198,2819.41,0.38032,0.24316,0.81715,0.97401,0.85678,0.88164,0.72345,0.33598,0.20816,0.82371,0.0011503,0.0011503,0.0011503
199,2833.63,0.36552,0.23865,0.81555,0.97453,0.86521,0.87801,0.72966,0.32585,0.20359,0.82399,0.00114889,0.00114889,0.00114889
200,2847.76,0.36949,0.23879,0.82064,0.97966,0.86245,0.88171,0.72842,0.31833,0.20263,0.82167,0.00114747,0.00114747,0.00114747
201,2862.05,0.37008,0.24376,0.81567,0.97761,0.86755,0.88603,0.72564,0.3269,0.20613,0.82646,0.00114606,0.00114606,0.00114606
202,2878.17,0.36602,0.2408,0.81775,0.96809,0.86162,0.88482,0.73731,0.32239,0.20078,0.82616,0.00114464,0.00114464,0.00114464
203,2892.89,0.36747,0.24028,0.81425,0.97863,0.86804,0.87927,0.73294,0.31903,0.20134,0.82377,0.00114323,0.00114323,0.00114323
204,2907.08,0.36942,0.24002,0.81788,0.95597,0.87768,0.88027,0.72908,0.32837,0.19857,0.82451,0.00114181,0.00114181,0.00114181
205,2921.14,0.36707,0.23458,0.81524,0.94677,0.86854,0.88049,0.73024,0.32885,0.19729,0.82446,0.0011404,0.0011404,0.0011404
206,2936.69,0.36835,0.24134,0.81736,0.98179,0.85732,0.88102,0.73049,0.31771,0.19717,0.82152,0.00113898,0.00113898,0.00113898
207,2950.91,0.37647,0.24225,0.81575,0.96368,0.85216,0.88392,0.72492,0.32594,0.20361,0.82279,0.00113757,0.00113757,0.00113757
208,2965.56,0.37155,0.23782,0.81679,0.97669,0.86759,0.88297,0.7243,0.3294,0.201,0.82457,0.00113616,0.00113616,0.00113616
209,2979.53,0.36257,0.23332,0.81659,0.96474,0.86261,0.88562,0.73728,0.31437,0.19765,0.82338,0.00113474,0.00113474,0.00113474
210,2994.76,0.35772,0.23127,0.81277,0.975,0.86227,0.88177,0.7278,0.32199,0.20111,0.82413,0.00113333,0.00113333,0.00113333
211,3008.88,0.37227,0.24218,0.81736,0.93383,0.86574,0.88139,0.72655,0.32681,0.20163,0.82578,0.00113191,0.00113191,0.00113191
212,3023.05,0.37069,0.23861,0.81583,0.95075,0.86006,0.88158,0.73611,0.33049,0.20412,0.82571,0.0011305,0.0011305,0.0011305
213,3037.15,0.368,0.2385,0.81809,0.98489,0.82748,0.87761,0.73713,0.32968,0.20175,0.82487,0.00112908,0.00112908,0.00112908
214,3052.05,0.37012,0.23761,0.81723,0.97286,0.85465,0.89627,0.7369,0.32234,0.19854,0.82216,0.00112767,0.00112767,0.00112767
215,3066.61,0.36157,0.23105,0.81491,0.95474,0.85977,0.87829,0.72697,0.32088,0.19396,0.82096,0.00112625,0.00112625,0.00112625
216,3081.3,0.36288,0.23212,0.81414,0.93615,0.86385,0.87773,0.72974,0.33025,0.20226,0.82382,0.00112484,0.00112484,0.00112484
217,3095.74,0.36651,0.23911,0.81518,0.94029,0.86297,0.87586,0.73397,0.31598,0.1954,0.82389,0.00112342,0.00112342,0.00112342
218,3110.91,0.3686,0.23817,0.81621,0.96691,0.87046,0.88857,0.73926,0.32194,0.19822,0.82335,0.00112201,0.00112201,0.00112201
219,3125.63,0.36995,0.23735,0.81634,0.95352,0.87059,0.8901,0.73733,0.31966,0.20247,0.82443,0.00112059,0.00112059,0.00112059
220,3139.63,0.36337,0.23647,0.8153,0.9766,0.86731,0.89142,0.73052,0.3132,0.20236,0.82261,0.00111918,0.00111918,0.00111918
221,3154.31,0.36847,0.23685,0.81507,0.94984,0.86955,0.89047,0.73111,0.3275,0.19931,0.82232,0.00111776,0.00111776,0.00111776
222,3169.59,0.35781,0.23076,0.81305,0.94794,0.86428,0.89117,0.72818,0.31719,0.19332,0.82193,0.00111635,0.00111635,0.00111635
223,3184.74,0.36234,0.22989,0.81518,0.97245,0.86051,0.89268,0.72458,0.31453,0.19775,0.82301,0.00111493,0.00111493,0.00111493
224,3198.78,0.36302,0.23562,0.81629,0.97367,0.86222,0.88529,0.72398,0.31404,0.19527,0.82115,0.00111352,0.00111352,0.00111352
225,3213.2,0.3537,0.23488,0.81311,0.9649,0.87041,0.88925,0.7361,0.31647,0.19754,0.82241,0.0011121,0.0011121,0.0011121
226,3229.09,0.36105,0.24076,0.81476,0.9817,0.86935,0.88969,0.7313,0.31334,0.19731,0.82148,0.00111069,0.00111069,0.00111069
227,3243.81,0.36194,0.23548,0.81596,0.9695,0.87717,0.89376,0.73875,0.32068,0.20438,0.82408,0.00110928,0.00110928,0.00110928
228,3258.4,0.35887,0.23225,0.81373,0.97254,0.87781,0.89025,0.74161,0.31789,0.20284,0.8254,0.00110786,0.00110786,0.00110786
229,3273.04,0.35595,0.22993,0.81364,0.97995,0.87414,0.89351,0.74333,0.32,0.20024,0.82562,0.00110645,0.00110645,0.00110645
230,3288.02,0.37189,0.23962,0.8158,0.97483,0.87739,0.8924,0.73251,0.32577,0.20375,0.82661,0.00110503,0.00110503,0.00110503
231,3302.7,0.36853,0.24013,0.8175,0.92561,0.87864,0.88326,0.73183,0.3186,0.19922,0.82358,0.00110362,0.00110362,0.00110362
232,3316.8,0.36341,0.23471,0.81345,0.93629,0.88699,0.89594,0.72992,0.32381,0.1993,0.82347,0.0011022,0.0011022,0.0011022
233,3331.19,0.3639,0.23208,0.8152,0.96164,0.89773,0.91095,0.73758,0.32515,0.20104,0.82291,0.00110079,0.00110079,0.00110079
234,3345.57,0.36112,0.23375,0.81353,0.92889,0.88323,0.89654,0.74297,0.32419,0.20122,0.82189,0.00109937,0.00109937,0.00109937
235,3360.4,0.35694,0.23887,0.81144,0.94164,0.88048,0.89161,0.742,0.30832,0.19934,0.82304,0.00109796,0.00109796,0.00109796
236,3374.25,0.36331,0.23553,0.81593,0.95093,0.87006,0.89363,0.73193,0.33046,0.20393,0.82396,0.00109654,0.00109654,0.00109654
237,3388.54,0.36539,0.23765,0.81307,0.92645,0.86803,0.89248,0.72444,0.31749,0.19953,0.82245,0.00109513,0.00109513,0.00109513
238,3402.88,0.34981,0.22824,0.81161,0.97499,0.86765,0.89665,0.73642,0.32014,0.19663,0.82293,0.00109371,0.00109371,0.00109371
239,3417.98,0.35403,0.23356,0.81383,0.97595,0.86733,0.8927,0.73649,0.31757,0.20243,0.82328,0.0010923,0.0010923,0.0010923
240,3431.89,0.35697,0.23336,0.81314,0.96519,0.86192,0.89068,0.74211,0.31125,0.19812,0.82344,0.00109088,0.00109088,0.00109088
241,3446.36,0.3564,0.22957,0.81317,0.97413,0.87477,0.89409,0.73856,0.32073,0.19953,0.82447,0.00108947,0.00108947,0.00108947
242,3460.57,0.35581,0.23108,0.81812,0.93621,0.87716,0.89442,0.75184,0.31584,0.199,0.82237,0.00108805,0.00108805,0.00108805
243,3475.83,0.36069,0.23303,0.81639,0.94351,0.89933,0.90331,0.73776,0.31527,0.19834,0.82144,0.00108664,0.00108664,0.00108664
244,3490.11,0.3554,0.22904,0.81263,0.95047,0.89353,0.90839,0.73694,0.32033,0.19773,0.82237,0.00108523,0.00108523,0.00108523
245,3504.19,0.35683,0.24021,0.81316,0.94776,0.88207,0.90687,0.73747,0.31322,0.19095,0.82017,0.00108381,0.00108381,0.00108381
246,3518.38,0.3655,0.2316,0.81467,0.93955,0.8957,0.90296,0.73231,0.31335,0.19222,0.82275,0.0010824,0.0010824,0.0010824
247,3533.4,0.36194,0.23875,0.81094,0.91669,0.86923,0.8967,0.73371,0.32028,0.19985,0.82358,0.00108098,0.00108098,0.00108098
248,3547.91,0.36102,0.23744,0.81691,0.9461,0.88708,0.89686,0.73573,0.3106,0.19487,0.82256,0.00107957,0.00107957,0.00107957
249,3561.98,0.35524,0.23003,0.81204,0.93593,0.90475,0.91755,0.73476,0.31301,0.19404,0.82324,0.00107815,0.00107815,0.00107815
250,3576.37,0.36091,0.23202,0.81604,0.94639,0.87819,0.91453,0.74932,0.31448,0.19693,0.82003,0.00107674,0.00107674,0.00107674
251,3591.35,0.34969,0.23008,0.81171,0.96953,0.87401,0.91137,0.747,0.31126,0.19521,0.82162,0.00107532,0.00107532,0.00107532
252,3605.27,0.3593,0.22988,0.81256,0.94821,0.87614,0.92217,0.74596,0.31075,0.19254,0.82174,0.00107391,0.00107391,0.00107391
253,3619.49,0.35787,0.2298,0.81019,0.97399,0.87503,0.91449,0.73994,0.31141,0.19139,0.82232,0.00107249,0.00107249,0.00107249
254,3633.6,0.34598,0.22309,0.81338,0.94296,0.88108,0.91017,0.74949,0.30714,0.18836,0.82437,0.00107108,0.00107108,0.00107108
255,3648.67,0.35567,0.22978,0.81231,0.91201,0.89713,0.91007,0.74425,0.30838,0.19103,0.82494,0.00106966,0.00106966,0.00106966
256,3662.98,0.35102,0.2265,0.81517,0.90935,0.89787,0.91607,0.74645,0.31746,0.19681,0.82531,0.00106825,0.00106825,0.00106825
257,3677.26,0.35353,0.23026,0.81689,0.95047,0.89155,0.91407,0.74118,0.31568,0.19623,0.82301,0.00106683,0.00106683,0.00106683
258,3691.44,0.35168,0.22953,0.81361,0.9181,0.88269,0.89378,0.73306,0.30895,0.19238,0.82112,0.00106542,0.00106542,0.00106542
259,3706.09,0.35291,0.23085,0.80943,0.95519,0.86903,0.894,0.73945,0.32331,0.1957,0.82281,0.001064,0.001064,0.001064
260,3721.21,0.35163,0.23069,0.8126,0.94368,0.89861,0.91611,0.73425,0.32607,0.19622,0.82541,0.00106259,0.00106259,0.00106259
261,3735.67,0.34984,0.22704,0.81103,0.92571,0.89134,0.90838,0.72005,0.31352,0.19471,0.82198,0.00106118,0.00106118,0.00106118
262,3749.84,0.35684,0.23597,0.81517,0.95523,0.88926,0.91062,0.72943,0.31374,0.19474,0.82055,0.00105976,0.00105976,0.00105976
263,3764,0.36153,0.22908,0.81463,0.95674,0.8774,0.9042,0.74095,0.31352,0.19702,0.81884,0.00105835,0.00105835,0.00105835
264,3779.6,0.35431,0.22517,0.81454,0.9284,0.88551,0.90247,0.72758,0.31284,0.19801,0.82018,0.00105693,0.00105693,0.00105693
265,3794.71,0.35521,0.22886,0.81387,0.95215,0.91175,0.92119,0.72684,0.32034,0.19684,0.82246,0.00105552,0.00105552,0.00105552
266,3808.73,0.34895,0.22719,0.81166,0.95355,0.89129,0.91701,0.74141,0.30926,0.19415,0.82257,0.0010541,0.0010541,0.0010541
267,3822.96,0.35205,0.22887,0.81465,0.92014,0.86941,0.88612,0.73746,0.31043,0.19139,0.82043,0.00105269,0.00105269,0.00105269
268,3838.12,0.35254,0.2233,0.81248,0.95939,0.86004,0.89446,0.73212,0.31058,0.19191,0.82014,0.00105127,0.00105127,0.00105127
269,3852.18,0.34495,0.22412,0.80956,0.92858,0.87647,0.90507,0.73752,0.31893,0.19513,0.82282,0.00104986,0.00104986,0.00104986
270,3866.86,0.34534,0.22493,0.80876,0.98139,0.87388,0.91223,0.74498,0.30697,0.19562,0.82301,0.00104844,0.00104844,0.00104844
271,3881.27,0.35424,0.22647,0.81501,0.93117,0.8883,0.9073,0.74398,0.32177,0.20102,0.82593,0.00104703,0.00104703,0.00104703
272,3896.78,0.35045,0.22949,0.81222,0.9551,0.8702,0.88927,0.74015,0.32,0.19863,0.82534,0.00104561,0.00104561,0.00104561
273,3910.88,0.34395,0.2203,0.81029,0.96388,0.88861,0.9036,0.74549,0.30703,0.19178,0.82225,0.0010442,0.0010442,0.0010442
274,3925.42,0.34902,0.22895,0.80931,0.9403,0.86535,0.89081,0.7281,0.32046,0.19644,0.824,0.00104278,0.00104278,0.00104278
275,3939.46,0.35227,0.22407,0.81081,0.97142,0.89891,0.91635,0.73991,0.31418,0.19171,0.82276,0.00104137,0.00104137,0.00104137
276,3954.91,0.3467,0.22675,0.81211,0.94278,0.89117,0.91659,0.75335,0.30871,0.19616,0.82277,0.00103995,0.00103995,0.00103995
277,3969.64,0.34735,0.2237,0.81187,0.94706,0.89019,0.91125,0.73506,0.31036,0.19271,0.8237,0.00103854,0.00103854,0.00103854
278,3984.01,0.34557,0.22647,0.81133,0.93128,0.87593,0.88627,0.7408,0.31074,0.19296,0.82348,0.00103713,0.00103713,0.00103713
279,3998.16,0.34361,0.21893,0.81031,0.88434,0.86936,0.88293,0.74358,0.31404,0.19334,0.8226,0.00103571,0.00103571,0.00103571
280,4013.91,0.3574,0.22901,0.8151,0.95596,0.89009,0.91163,0.74279,0.3191,0.19407,0.82218,0.0010343,0.0010343,0.0010343
281,4028.19,0.35387,0.22846,0.81425,0.94988,0.88912,0.91813,0.74747,0.31039,0.19237,0.82096,0.00103288,0.00103288,0.00103288
282,4042.87,0.34665,0.22679,0.80909,0.93982,0.9039,0.90946,0.74926,0.30235,0.18799,0.82217,0.00103147,0.00103147,0.00103147
283,4057.36,0.35012,0.22423,0.81329,0.94229,0.88971,0.90186,0.7353,0.30606,0.18995,0.8236,0.00103005,0.00103005,0.00103005
284,4072.9,0.3548,0.22456,0.81061,0.94281,0.8952,0.90785,0.74795,0.31132,0.19684,0.82147,0.00102864,0.00102864,0.00102864
285,4087.37,0.34262,0.21958,0.80944,0.94559,0.89722,0.91688,0.74702,0.30996,0.19214,0.82236,0.00102722,0.00102722,0.00102722
286,4101.47,0.34064,0.2196,0.80897,0.95788,0.89733,0.91719,0.74435,0.31624,0.19301,0.82377,0.00102581,0.00102581,0.00102581
287,4115.89,0.34297,0.21832,0.8104,0.96848,0.88862,0.90989,0.74347,0.30401,0.18988,0.82074,0.00102439,0.00102439,0.00102439
288,4130.83,0.35247,0.22215,0.81375,0.97185,0.86919,0.90086,0.7491,0.31402,0.19041,0.8216,0.00102298,0.00102298,0.00102298
289,4145.54,0.35194,0.22681,0.81217,0.91935,0.8557,0.88227,0.74143,0.31248,0.19243,0.82175,0.00102156,0.00102156,0.00102156
290,4159.64,0.34422,0.2206,0.81279,0.96501,0.86297,0.89627,0.74774,0.30472,0.18793,0.81991,0.00102015,0.00102015,0.00102015
291,4174.05,0.34463,0.22182,0.81499,0.95272,0.89686,0.9069,0.73925,0.30745,0.19351,0.82269,0.00101873,0.00101873,0.00101873
292,4188.82,0.34389,0.22023,0.81114,0.9757,0.86901,0.89638,0.73779,0.30433,0.19,0.8211,0.00101732,0.00101732,0.00101732
293,4203.14,0.34939,0.22138,0.81092,0.95446,0.87041,0.88994,0.7376,0.30913,0.1908,0.82274,0.0010159,0.0010159,0.0010159
294,4217.04,0.34357,0.21878,0.80846,0.96802,0.89152,0.91239,0.7391,0.30816,0.18796,0.82083,0.00101449,0.00101449,0.00101449
295,4231.3,0.33914,0.22419,0.81089,0.93075,0.9057,0.91972,0.73807,0.30364,0.18647,0.82186,0.00101308,0.00101308,0.00101308
296,4245.53,0.35007,0.22316,0.81569,0.93644,0.90553,0.91173,0.73209,0.2977,0.18441,0.81934,0.00101166,0.00101166,0.00101166
297,4260.28,0.34347,0.22329,0.81206,0.95939,0.89034,0.90839,0.73172,0.2988,0.18567,0.8199,0.00101025,0.00101025,0.00101025
298,4274.81,0.34561,0.22482,0.81407,0.95083,0.88834,0.91789,0.73892,0.30573,0.19119,0.82035,0.00100883,0.00100883,0.00100883
299,4289.85,0.34032,0.2179,0.81241,0.92552,0.88384,0.90866,0.74445,0.30488,0.18928,0.82093,0.00100742,0.00100742,0.00100742
300,4304.34,0.34554,0.22636,0.81328,0.93259,0.87541,0.89504,0.74516,0.29877,0.18659,0.82071,0.001006,0.001006,0.001006
301,4319.88,0.34656,0.22172,0.81124,0.92482,0.89893,0.90983,0.74904,0.3072,0.19203,0.82148,0.00100459,0.00100459,0.00100459
302,4333.95,0.34049,0.22695,0.80978,0.93605,0.89064,0.90471,0.74666,0.30403,0.18751,0.82185,0.00100317,0.00100317,0.00100317
303,4348.15,0.34497,0.22479,0.813,0.95793,0.89013,0.90913,0.72968,0.30447,0.19023,0.82247,0.00100176,0.00100176,0.00100176
304,4362.69,0.33685,0.21595,0.80968,0.92814,0.89117,0.91602,0.76291,0.30155,0.18474,0.82227,0.00100034,0.00100034,0.00100034
305,4378.36,0.34225,0.21751,0.81108,0.9329,0.87608,0.88496,0.73168,0.30853,0.18901,0.82272,0.000998928,0.000998928,0.000998928
306,4392.84,0.34025,0.22007,0.81272,0.96242,0.89604,0.9176,0.74941,0.30236,0.18503,0.82087,0.000997513,0.000997513,0.000997513
307,4407.12,0.34411,0.22354,0.80688,0.94542,0.89823,0.91825,0.73571,0.30129,0.1832,0.82173,0.000996099,0.000996099,0.000996099
308,4420.94,0.33606,0.21565,0.81022,0.94839,0.88338,0.89168,0.74409,0.30228,0.18467,0.82247,0.000994684,0.000994684,0.000994684
309,4435.82,0.33992,0.21833,0.8109,0.98204,0.87329,0.88133,0.73934,0.30256,0.1834,0.82143,0.000993269,0.000993269,0.000993269
310,4450.62,0.33785,0.21446,0.80833,0.95619,0.86465,0.88502,0.73838,0.3056,0.18716,0.82196,0.000991855,0.000991855,0.000991855
311,4464.58,0.33983,0.21969,0.80968,0.96438,0.86564,0.90332,0.74207,0.30299,0.18767,0.81967,0.00099044,0.00099044,0.00099044
312,4479.07,0.34563,0.22938,0.81066,0.97358,0.85429,0.90245,0.75282,0.30344,0.18711,0.81863,0.000989025,0.000989025,0.000989025
313,4494.23,0.33832,0.21635,0.80899,0.92361,0.89152,0.89414,0.75304,0.30201,0.18619,0.81872,0.00098761,0.00098761,0.00098761
314,4508.67,0.33826,0.21741,0.8091,0.96228,0.86701,0.89047,0.73774,0.30376,0.18749,0.81888,0.000986196,0.000986196,0.000986196
315,4523.33,0.33174,0.21707,0.80543,0.96898,0.86936,0.89695,0.7388,0.30172,0.18261,0.82195,0.000984781,0.000984781,0.000984781
316,4537.69,0.34266,0.21969,0.81177,0.91661,0.90439,0.91732,0.74461,0.30794,0.18585,0.82255,0.000983366,0.000983366,0.000983366
317,4553.05,0.34292,0.21736,0.81051,0.9437,0.89167,0.91023,0.75931,0.30325,0.18497,0.82075,0.000981952,0.000981952,0.000981952
318,4567.7,0.34664,0.21827,0.81044,0.9816,0.88953,0.91011,0.75328,0.30932,0.19009,0.82146,0.000980537,0.000980537,0.000980537
319,4582.1,0.34217,0.21607,0.811,0.94559,0.90236,0.91937,0.75236,0.29831,0.18306,0.81959,0.000979122,0.000979122,0.000979122
320,4596.1,0.33032,0.21737,0.80419,0.92022,0.90904,0.91773,0.75325,0.29763,0.18431,0.82056,0.000977708,0.000977708,0.000977708
321,4611.21,0.33518,0.21446,0.80853,0.91498,0.92612,0.94306,0.75152,0.29448,0.18494,0.81969,0.000976293,0.000976293,0.000976293
322,4625.82,0.33364,0.21353,0.81134,0.96383,0.87602,0.93269,0.75768,0.30042,0.183,0.82204,0.000974878,0.000974878,0.000974878
323,4640.22,0.33949,0.21913,0.81049,0.88537,0.91279,0.92617,0.7588,0.29981,0.1859,0.82556,0.000973463,0.000973463,0.000973463
324,4654.78,0.35157,0.22615,0.81288,0.95123,0.86759,0.90844,0.74517,0.31226,0.19277,0.82568,0.000972049,0.000972049,0.000972049
325,4669.98,0.35002,0.22535,0.8087,0.91457,0.88354,0.9008,0.73841,0.30593,0.189,0.82427,0.000970634,0.000970634,0.000970634
326,4684.83,0.33812,0.22069,0.81016,0.95403,0.87012,0.90227,0.75202,0.29855,0.18592,0.82436,0.000969219,0.000969219,0.000969219
327,4699.5,0.33375,0.21447,0.80818,0.96688,0.88315,0.92739,0.75258,0.29703,0.18115,0.82384,0.000967805,0.000967805,0.000967805
328,4713.52,0.32821,0.21453,0.80868,0.94023,0.86238,0.90106,0.74098,0.2968,0.18073,0.82363,0.00096639,0.00096639,0.00096639
329,4728.59,0.33206,0.21339,0.81057,0.96946,0.87568,0.91928,0.75494,0.29319,0.18074,0.82375,0.000964975,0.000964975,0.000964975
330,4743.08,0.32788,0.21752,0.80798,0.90674,0.86932,0.88933,0.74049,0.30043,0.18383,0.82364,0.00096356,0.00096356,0.00096356
331,4757.43,0.33985,0.22411,0.8091,0.93973,0.90553,0.91258,0.73319,0.30529,0.18666,0.825,0.000962146,0.000962146,0.000962146
332,4771.61,0.33889,0.21696,0.81143,0.90639,0.8972,0.88882,0.73388,0.2989,0.18366,0.82402,0.000960731,0.000960731,0.000960731
333,4786.16,0.34218,0.2229,0.8104,0.97289,0.88162,0.91213,0.745,0.30143,0.18518,0.82389,0.000959316,0.000959316,0.000959316
334,4800.65,0.33959,0.21855,0.81114,0.96884,0.88805,0.90929,0.74934,0.29987,0.18509,0.82456,0.000957902,0.000957902,0.000957902
335,4814.52,0.34065,0.21615,0.81053,0.9698,0.88776,0.92141,0.75486,0.29943,0.18439,0.82536,0.000956487,0.000956487,0.000956487
336,4829.22,0.33164,0.21745,0.80777,0.94571,0.90813,0.92802,0.73515,0.30198,0.1864,0.82482,0.000955072,0.000955072,0.000955072
337,4843.18,0.33074,0.21455,0.80713,0.88582,0.91279,0.91794,0.73818,0.29651,0.1841,0.82426,0.000953657,0.000953657,0.000953657
338,4858.27,0.33133,0.21365,0.80998,0.91952,0.91195,0.93893,0.75086,0.29837,0.18095,0.8248,0.000952243,0.000952243,0.000952243
339,4872.62,0.33525,0.21438,0.8101,0.92671,0.87325,0.91862,0.73557,0.30289,0.182,0.8239,0.000950828,0.000950828,0.000950828
340,4886.71,0.33943,0.2178,0.80991,0.93858,0.87558,0.90477,0.74842,0.30229,0.18551,0.82231,0.000949413,0.000949413,0.000949413
341,4900.82,0.33649,0.21927,0.80931,0.91078,0.91244,0.93619,0.76785,0.29403,0.18305,0.81785,0.000947999,0.000947999,0.000947999
342,4917.17,0.32856,0.21426,0.80614,0.94065,0.88958,0.92431,0.75539,0.29941,0.18024,0.81803,0.000946584,0.000946584,0.000946584
343,4931.39,0.33223,0.21283,0.81143,0.9095,0.90735,0.92998,0.74222,0.29856,0.18345,0.81998,0.000945169,0.000945169,0.000945169
344,4945.49,0.33633,0.2175,0.80932,0.92903,0.88996,0.90946,0.74153,0.30396,0.18768,0.82285,0.000943754,0.000943754,0.000943754
345,4959.7,0.33819,0.21818,0.81048,0.93325,0.88261,0.92307,0.73666,0.30715,0.18758,0.82318,0.00094234,0.00094234,0.00094234
346,4974.89,0.33481,0.21383,0.81169,0.94259,0.88311,0.9231,0.74552,0.30395,0.18231,0.8212,0.000940925,0.000940925,0.000940925
347,4989.08,0.33571,0.2172,0.81047,0.96973,0.88936,0.9277,0.74015,0.29673,0.17989,0.82006,0.00093951,0.00093951,0.00093951
348,5003.44,0.33779,0.21689,0.80838,0.97057,0.89439,0.92618,0.744,0.30079,0.17987,0.81885,0.000938096,0.000938096,0.000938096
349,5017.29,0.33688,0.21443,0.80956,0.96504,0.88305,0.90995,0.74029,0.30092,0.18123,0.81904,0.000936681,0.000936681,0.000936681
350,5032.09,0.33441,0.2156,0.80836,0.95517,0.88232,0.90774,0.74453,0.29866,0.18213,0.82041,0.000935266,0.000935266,0.000935266
351,5046.76,0.33327,0.21185,0.80982,0.93214,0.86669,0.88708,0.73109,0.29245,0.18355,0.81946,0.000933851,0.000933851,0.000933851
352,5060.69,0.32518,0.20584,0.8087,0.9061,0.86988,0.89479,0.73639,0.30243,0.18462,0.8197,0.000932437,0.000932437,0.000932437
353,5074.86,0.32552,0.20871,0.80774,0.88291,0.92527,0.90973,0.74741,0.29993,0.18007,0.82058,0.000931022,0.000931022,0.000931022
354,5089.78,0.33148,0.21234,0.80617,0.95535,0.87881,0.92058,0.75192,0.29574,0.1793,0.82033,0.000929607,0.000929607,0.000929607
355,5104.44,0.32911,0.21294,0.80766,0.97641,0.88057,0.92163,0.75565,0.29021,0.17842,0.81934,0.000928193,0.000928193,0.000928193
356,5118.2,0.3309,0.21277,0.8078,0.93004,0.90715,0.9212,0.76171,0.29614,0.18005,0.81999,0.000926778,0.000926778,0.000926778
357,5132.46,0.33137,0.21535,0.80834,0.92285,0.94825,0.94772,0.7474,0.29393,0.17931,0.82021,0.000925363,0.000925363,0.000925363
358,5147.26,0.32614,0.21282,0.81065,0.93156,0.94522,0.94757,0.75794,0.292,0.17987,0.82127,0.000923949,0.000923949,0.000923949
359,5161.79,0.3288,0.20972,0.80684,0.93198,0.94186,0.94041,0.75622,0.29469,0.18118,0.82076,0.000922534,0.000922534,0.000922534
360,5175.8,0.3327,0.21042,0.80992,0.92864,0.92686,0.95004,0.75539,0.29983,0.18062,0.82149,0.000921119,0.000921119,0.000921119
361,5190.15,0.3317,0.21184,0.80929,0.94079,0.91178,0.94897,0.75039,0.30174,0.1816,0.82259,0.000919704,0.000919704,0.000919704
362,5204.29,0.32379,0.21169,0.80578,0.93535,0.9282,0.9583,0.75337,0.29682,0.17892,0.82175,0.00091829,0.00091829,0.00091829
363,5219.45,0.32251,0.20789,0.80671,0.95561,0.91721,0.94203,0.76258,0.29656,0.18039,0.82008,0.000916875,0.000916875,0.000916875
364,5233.55,0.32922,0.20916,0.80972,0.93249,0.94008,0.95308,0.76224,0.29455,0.17992,0.81909,0.00091546,0.00091546,0.00091546
365,5247.61,0.32655,0.21036,0.80901,0.93487,0.9261,0.94522,0.75677,0.29614,0.18171,0.81887,0.000914046,0.000914046,0.000914046
366,5262.14,0.32223,0.20853,0.80829,0.89297,0.90706,0.89646,0.74275,0.29848,0.18308,0.82072,0.000912631,0.000912631,0.000912631
367,5277.33,0.32942,0.20792,0.80767,0.8797,0.89134,0.88895,0.73851,0.29466,0.18573,0.81999,0.000911216,0.000911216,0.000911216
368,5291.6,0.33128,0.21131,0.80883,0.89626,0.87643,0.88495,0.73297,0.30743,0.19298,0.82125,0.000909801,0.000909801,0.000909801
