epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,1700.51,0.58912,0.31053,0.85951,0.99021,1,0.99491,0.87147,0.62044,0.27571,0.89265,0.00118284,0.00118284,0.00118284
176,1711.01,0.59421,0.32585,0.86085,0.9929,0.99689,0.99481,0.87601,0.59421,0.27047,0.8886,0.00118143,0.00118143,0.00118143
177,1720.92,0.58984,0.3149,0.86111,0.99076,0.99923,0.99478,0.87834,0.60109,0.26819,0.88862,0.00118001,0.00118001,0.00118001
178,1730.47,0.61219,0.33456,0.86945,0.98772,0.99935,0.99462,0.8761,0.59425,0.27642,0.88502,0.0011786,0.0011786,0.0011786
179,1741.32,0.57539,0.30636,0.86235,0.98388,1,0.99456,0.87434,0.60519,0.27576,0.88761,0.00117718,0.00117718,0.00117718
180,1749.72,0.6139,0.32549,0.88982,0.98722,1,0.99465,0.87211,0.61031,0.27142,0.88966,0.00117577,0.00117577,0.00117577
181,1758.09,0.56825,0.31275,0.85995,0.98709,1,0.99465,0.8745,0.60513,0.27128,0.8911,0.00117435,0.00117435,0.00117435
182,1767.8,0.56739,0.30675,0.85858,0.99255,0.99689,0.99472,0.87324,0.6126,0.27473,0.89702,0.00117294,0.00117294,0.00117294
183,1777.42,0.5824,0.31013,0.87283,0.99283,0.99689,0.99478,0.87382,0.60644,0.2738,0.89682,0.00117152,0.00117152,0.00117152
184,1786.9,0.59139,0.32645,0.86289,0.987,0.99068,0.99459,0.86949,0.62275,0.28346,0.8988,0.00117011,0.00117011,0.00117011
185,1796.57,0.56962,0.31386,0.858,0.97797,0.99068,0.99406,0.87076,0.61736,0.29033,0.89585,0.00116869,0.00116869,0.00116869
186,1805.58,0.56069,0.30584,0.85584,0.97634,0.99068,0.9938,0.87154,0.59188,0.29033,0.8865,0.00116728,0.00116728,0.00116728
187,1815.23,0.57704,0.31448,0.86076,0.98015,0.99068,0.99415,0.8713,0.597,0.29013,0.88681,0.00116586,0.00116586,0.00116586
188,1825.33,0.57362,0.3105,0.85974,0.9817,0.99935,0.99469,0.87127,0.60995,0.29133,0.88751,0.00116445,0.00116445,0.00116445
189,1835.06,0.59265,0.32276,0.87131,0.98768,0.99619,0.99478,0.87308,0.60866,0.28657,0.88683,0.00116303,0.00116303,0.00116303
190,1844.71,0.57483,0.3241,0.86506,0.98759,1,0.99478,0.87298,0.59653,0.28248,0.88539,0.00116162,0.00116162,0.00116162
191,1854.35,0.57161,0.31311,0.86569,0.98767,0.99511,0.99478,0.86951,0.60238,0.27936,0.88871,0.00116021,0.00116021,0.00116021
192,1864.09,0.57221,0.31492,0.85716,0.99263,0.99689,0.99484,0.86145,0.63941,0.29912,0.90027,0.00115879,0.00115879,0.00115879
193,1874.28,0.61084,0.32188,0.86527,0.99382,0.99841,0.99488,0.85733,0.64484,0.29933,0.90317,0.00115738,0.00115738,0.00115738
194,1884.5,0.58479,0.31773,0.86598,0.99063,0.99689,0.99491,0.8635,0.63251,0.28975,0.90095,0.00115596,0.00115596,0.00115596
195,1894.17,0.56959,0.29911,0.86188,0.99029,0.99689,0.99494,0.86536,0.63435,0.2947,0.9023,0.00115455,0.00115455,0.00115455
196,1903.07,0.59256,0.32044,0.86931,0.9938,0.9953,0.995,0.8655,0.62178,0.28684,0.89932,0.00115313,0.00115313,0.00115313
197,1913.26,0.58173,0.31086,0.85508,0.99379,0.99459,0.995,0.86165,0.62521,0.28492,0.9019,0.00115172,0.00115172,0.00115172
198,1922.69,0.56107,0.31087,0.85694,0.99072,0.99379,0.99491,0.86977,0.60686,0.27435,0.8966,0.0011503,0.0011503,0.0011503
199,1932.13,0.56975,0.30429,0.86487,0.98742,0.99689,0.99481,0.87577,0.5971,0.27621,0.89356,0.00114889,0.00114889,0.00114889
200,1942.08,0.58342,0.31046,0.86777,0.98444,0.99689,0.99478,0.86732,0.61941,0.28049,0.89761,0.00114747,0.00114747,0.00114747
201,1952.2,0.59808,0.32778,0.86399,0.98759,0.99689,0.99494,0.86408,0.63274,0.28241,0.89966,0.00114606,0.00114606,0.00114606
202,1961.96,0.55612,0.30058,0.8632,0.99015,0.99689,0.99494,0.87334,0.61083,0.27189,0.88945,0.00114464,0.00114464,0.00114464
203,1972.11,0.56442,0.30862,0.85645,0.98856,0.99689,0.99494,0.87383,0.61746,0.27082,0.89008,0.00114323,0.00114323,0.00114323
204,1981.68,0.57381,0.31811,0.86368,0.9938,0.99612,0.99494,0.86998,0.61625,0.27129,0.89152,0.00114181,0.00114181,0.00114181
205,1991.62,0.59609,0.30673,0.87141,0.99376,0.99689,0.99494,0.87481,0.60385,0.26929,0.89054,0.0011404,0.0011404,0.0011404
206,2001.43,0.57121,0.30877,0.85464,0.98768,0.99607,0.99475,0.87025,0.62187,0.27993,0.89534,0.00113898,0.00113898,0.00113898
207,2010.92,0.57622,0.30074,0.86613,0.98689,0.99689,0.99462,0.87316,0.61096,0.27734,0.89568,0.00113757,0.00113757,0.00113757
208,2020.35,0.5616,0.30623,0.86742,0.99138,0.99379,0.99494,0.87366,0.60735,0.26832,0.89833,0.00113616,0.00113616,0.00113616
209,2029.68,0.58892,0.31019,0.87084,0.98987,1,0.99494,0.87376,0.60505,0.26987,0.89776,0.00113474,0.00113474,0.00113474
210,2039.22,0.55601,0.29392,0.8528,0.99051,1,0.99494,0.87546,0.6109,0.27419,0.89317,0.00113333,0.00113333,0.00113333
211,2048.59,0.60818,0.3208,0.86949,0.99119,0.99689,0.995,0.87583,0.60701,0.27595,0.89382,0.00113191,0.00113191,0.00113191
212,2058.91,0.59542,0.32247,0.86709,0.99305,0.99689,0.99491,0.86589,0.64244,0.28534,0.90152,0.0011305,0.0011305,0.0011305
213,2067.96,0.60621,0.31457,0.86715,0.99102,0.99689,0.99488,0.87279,0.6048,0.27652,0.88987,0.00112908,0.00112908,0.00112908
214,2076.1,0.59783,0.32473,0.86928,0.9817,0.99984,0.99469,0.87753,0.58175,0.26933,0.87878,0.00112767,0.00112767,0.00112767
215,2086.96,0.62951,0.32231,0.87315,0.98083,0.99689,0.99459,0.87575,0.58181,0.26961,0.87969,0.00112625,0.00112625,0.00112625
216,2096.39,0.56067,0.29909,0.85455,0.98135,0.99689,0.99466,0.87509,0.59845,0.27239,0.88734,0.00112484,0.00112484,0.00112484
217,2105.36,0.59953,0.31262,0.86666,0.98145,0.99689,0.99462,0.86953,0.60263,0.2728,0.88875,0.00112342,0.00112342,0.00112342
218,2114.98,0.58542,0.30712,0.8715,0.98115,1,0.99456,0.88261,0.57258,0.26706,0.88184,0.00112201,0.00112201,0.00112201
219,2124.63,0.56945,0.30264,0.86398,0.98789,0.99689,0.99446,0.8804,0.58673,0.27025,0.88363,0.00112059,0.00112059,0.00112059
220,2133.81,0.56393,0.29999,0.85865,0.98966,1,0.99443,0.87533,0.60408,0.27146,0.88918,0.00111918,0.00111918,0.00111918
221,2143.6,0.54898,0.29835,0.85262,0.99077,0.99975,0.9945,0.86862,0.61834,0.27338,0.8923,0.00111776,0.00111776,0.00111776
222,2152.31,0.56911,0.31675,0.8579,0.98169,0.99902,0.99456,0.88072,0.58166,0.26606,0.88128,0.00111635,0.00111635,0.00111635
223,2162.66,0.58336,0.31426,0.8584,0.98068,0.99689,0.9945,0.88062,0.58106,0.26775,0.88073,0.00111493,0.00111493,0.00111493
224,2171.82,0.56165,0.31117,0.86274,0.98762,0.99379,0.99437,0.87959,0.57723,0.26551,0.87976,0.00111352,0.00111352,0.00111352
225,2182.9,0.58839,0.30935,0.8604,0.98768,0.99611,0.99443,0.87805,0.58057,0.26845,0.8777,0.0011121,0.0011121,0.0011121
226,2192.58,0.56431,0.30447,0.86146,0.98124,0.99689,0.99462,0.88393,0.56503,0.26335,0.87271,0.00111069,0.00111069,0.00111069
227,2202.79,0.54359,0.29272,0.85415,0.99067,0.98964,0.99465,0.88431,0.56362,0.2616,0.8735,0.00110928,0.00110928,0.00110928
228,2213.39,0.5761,0.30288,0.85943,0.98765,0.99311,0.99469,0.87814,0.60164,0.26925,0.88127,0.00110786,0.00110786,0.00110786
229,2222.4,0.57529,0.3244,0.86024,0.99114,0.99068,0.99465,0.87904,0.59963,0.27172,0.88064,0.00110645,0.00110645,0.00110645
230,2232.25,0.57205,0.31464,0.85785,0.99376,0.98975,0.99468,0.88101,0.58521,0.2685,0.88074,0.00110503,0.00110503,0.00110503
231,2241.37,0.53895,0.29058,0.85306,0.98791,0.99068,0.99478,0.88091,0.58999,0.26766,0.8825,0.00110362,0.00110362,0.00110362
232,2250.3,0.56056,0.29756,0.86157,0.98645,0.99379,0.99491,0.87935,0.58061,0.26615,0.88083,0.0011022,0.0011022,0.0011022
233,2260,0.57405,0.30562,0.85651,0.99686,0.98721,0.99494,0.88163,0.58499,0.26873,0.88302,0.00110079,0.00110079,0.00110079
234,2270.17,0.59367,0.31325,0.86091,0.99553,0.99068,0.995,0.87874,0.59317,0.25704,0.88624,0.00109937,0.00109937,0.00109937
235,2280.52,0.55144,0.2931,0.85698,0.99452,0.99068,0.995,0.88303,0.58959,0.25795,0.88435,0.00109796,0.00109796,0.00109796
236,2290.24,0.54688,0.29589,0.86019,0.99235,0.99689,0.99488,0.87908,0.60788,0.26938,0.88671,0.00109654,0.00109654,0.00109654
237,2299.42,0.59654,0.31934,0.85876,0.99342,0.99689,0.99488,0.88293,0.60544,0.26596,0.88971,0.00109513,0.00109513,0.00109513
238,2309.66,0.55728,0.29491,0.85679,0.99076,0.99931,0.99491,0.8744,0.61225,0.26694,0.89657,0.00109371,0.00109371,0.00109371
239,2317.27,0.56732,0.30206,0.86021,0.99151,0.99379,0.99491,0.87684,0.62287,0.27313,0.8959,0.0010923,0.0010923,0.0010923
240,2327.61,0.5761,0.30751,0.85594,0.99379,0.99374,0.99494,0.88084,0.60601,0.26779,0.89671,0.00109088,0.00109088,0.00109088
241,2336.02,0.54221,0.29708,0.85468,0.99312,0.99689,0.99497,0.88192,0.60347,0.26068,0.89857,0.00108947,0.00108947,0.00108947
242,2344.7,0.5324,0.29017,0.85483,0.99076,0.99934,0.99497,0.87663,0.61884,0.26382,0.89936,0.00108805,0.00108805,0.00108805
243,2353.29,0.54409,0.30234,0.85818,0.99333,1,0.995,0.87738,0.61044,0.25959,0.89774,0.00108664,0.00108664,0.00108664
244,2362.05,0.53014,0.2962,0.85072,0.9958,1,0.99497,0.88014,0.60068,0.26036,0.90013,0.00108523,0.00108523,0.00108523
245,2370.32,0.53887,0.29424,0.84931,0.99612,1,0.99497,0.87914,0.6001,0.25998,0.90048,0.00108381,0.00108381,0.00108381
246,2379.97,0.52978,0.28736,0.85052,0.99451,0.99689,0.99491,0.87853,0.60101,0.2603,0.89704,0.0010824,0.0010824,0.0010824
247,2390.28,0.58118,0.30793,0.85147,0.99383,0.9999,0.99488,0.88002,0.59447,0.25702,0.89578,0.00108098,0.00108098,0.00108098
248,2399.14,0.59109,0.3144,0.87296,0.99689,0.99648,0.99484,0.8782,0.59898,0.26432,0.89086,0.00107957,0.00107957,0.00107957
249,2408.08,0.53651,0.29848,0.84072,0.99013,1,0.99481,0.87985,0.58767,0.26343,0.88495,0.00107815,0.00107815,0.00107815
250,2416.76,0.55028,0.29669,0.85611,0.99319,0.99379,0.99478,0.88242,0.5845,0.26449,0.88047,0.00107674,0.00107674,0.00107674
251,2426.35,0.55194,0.29727,0.84782,0.99329,0.99379,0.99478,0.88556,0.57473,0.26041,0.88134,0.00107532,0.00107532,0.00107532
252,2436.35,0.55704,0.30104,0.85701,0.9929,0.99379,0.99475,0.88258,0.60427,0.26142,0.88913,0.00107391,0.00107391,0.00107391
253,2443.22,0.55241,0.2964,0.86291,0.9938,0.9964,0.99478,0.88403,0.59365,0.26138,0.88646,0.00107249,0.00107249,0.00107249
254,2450.51,0.5298,0.27765,0.84793,0.98992,0.99689,0.99488,0.88092,0.58382,0.26112,0.88472,0.00107108,0.00107108,0.00107108
255,2459.58,0.50777,0.2771,0.838,0.99074,0.99638,0.99494,0.87995,0.58648,0.26187,0.88534,0.00106966,0.00106966,0.00106966
256,2467.98,0.55494,0.29298,0.86122,0.99072,0.99473,0.99494,0.88484,0.5816,0.2583,0.88389,0.00106825,0.00106825,0.00106825
257,2475.7,0.54526,0.29175,0.85351,0.98772,0.99925,0.99494,0.88356,0.57593,0.25653,0.88165,0.00106683,0.00106683,0.00106683
258,2483.49,0.51608,0.28105,0.84682,0.99044,0.99689,0.99491,0.88157,0.58284,0.25818,0.88643,0.00106542,0.00106542,0.00106542
259,2492.24,0.53872,0.29216,0.84707,0.9907,0.99689,0.99487,0.88063,0.59229,0.26086,0.88929,0.001064,0.001064,0.001064
260,2500.05,0.53195,0.2982,0.85712,0.9907,0.99227,0.99475,0.8866,0.5711,0.25832,0.88578,0.00106259,0.00106259,0.00106259
261,2507.89,0.54501,0.29732,0.85371,0.98459,0.99239,0.99463,0.88365,0.58307,0.26628,0.88711,0.00106118,0.00106118,0.00106118
262,2517.1,0.55535,0.29236,0.85676,0.9846,0.99275,0.99453,0.88574,0.56845,0.2648,0.88102,0.00105976,0.00105976,0.00105976
263,2525,0.53163,0.29106,0.85733,0.9846,0.99302,0.9945,0.88556,0.56838,0.26358,0.88071,0.00105835,0.00105835,0.00105835
264,2532.56,0.55516,0.30734,0.86209,0.98691,0.99068,0.99462,0.88461,0.57556,0.26593,0.87978,0.00105693,0.00105693,0.00105693
265,2540.22,0.54131,0.30252,0.85558,0.98656,0.99068,0.99459,0.88346,0.56831,0.26417,0.87824,0.00105552,0.00105552,0.00105552
266,2548.94,0.52449,0.28419,0.84987,0.98764,0.99301,0.99466,0.88128,0.58316,0.26641,0.88245,0.0010541,0.0010541,0.0010541
267,2557.31,0.53597,0.30065,0.83917,0.98711,0.99379,0.99472,0.88576,0.57883,0.26292,0.88331,0.00105269,0.00105269,0.00105269
268,2565.7,0.52995,0.29073,0.84725,0.98445,1,0.99469,0.88227,0.5768,0.26544,0.88228,0.00105127,0.00105127,0.00105127
269,2571.62,0.53942,0.2993,0.85252,0.99021,0.99689,0.99469,0.88312,0.57442,0.25995,0.88276,0.00104986,0.00104986,0.00104986
270,2580.06,0.52126,0.2859,0.84082,0.99038,0.99689,0.99469,0.88521,0.57944,0.25656,0.88648,0.00104844,0.00104844,0.00104844
271,2587.51,0.55825,0.29467,0.86081,0.98977,0.99689,0.99469,0.88047,0.57891,0.25863,0.88564,0.00104703,0.00104703,0.00104703
272,2595.52,0.52923,0.28741,0.85472,0.99071,0.99348,0.99466,0.88574,0.5803,0.26436,0.88466,0.00104561,0.00104561,0.00104561
273,2603.3,0.54766,0.29838,0.85308,0.99071,0.99355,0.99456,0.88185,0.58343,0.26531,0.88494,0.0010442,0.0010442,0.0010442
274,2610.64,0.55515,0.29842,0.85953,0.98846,0.99379,0.99453,0.88689,0.56935,0.25953,0.88309,0.00104278,0.00104278,0.00104278
275,2619.96,0.54831,0.29597,0.85782,0.98684,0.99379,0.99459,0.88588,0.56331,0.25337,0.88135,0.00104137,0.00104137,0.00104137
276,2626.92,0.54893,0.29511,0.8559,0.98388,0.99379,0.9944,0.8864,0.56669,0.25923,0.88384,0.00103995,0.00103995,0.00103995
277,2634.66,0.523,0.28539,0.852,0.98463,0.99497,0.99426,0.88764,0.56576,0.26385,0.88282,0.00103854,0.00103854,0.00103854
278,2643.32,0.53652,0.29194,0.8459,0.9847,0.99932,0.99443,0.8781,0.58865,0.2742,0.88626,0.00103713,0.00103713,0.00103713
279,2650.89,0.54624,0.30209,0.85353,0.9847,0.99932,0.99453,0.87844,0.59112,0.27025,0.88746,0.00103571,0.00103571,0.00103571
280,2658.59,0.55596,0.30021,0.86644,0.98989,0.99689,0.99439,0.88201,0.57206,0.25797,0.88216,0.0010343,0.0010343,0.0010343
281,2666.03,0.56082,0.30062,0.86071,0.98662,0.99689,0.9942,0.88395,0.57235,0.25458,0.88314,0.00103288,0.00103288,0.00103288
282,2673.39,0.55331,0.29996,0.85273,0.9844,0.99689,0.99377,0.87878,0.58428,0.26012,0.89046,0.00103147,0.00103147,0.00103147
283,2681.32,0.51575,0.29307,0.84648,0.98372,0.99689,0.99377,0.8763,0.58285,0.26305,0.89193,0.00103005,0.00103005,0.00103005
284,2689.61,0.53819,0.29774,0.85086,0.98349,0.99379,0.99421,0.8791,0.5881,0.26789,0.89628,0.00102864,0.00102864,0.00102864
285,2697.11,0.53107,0.28422,0.85172,0.98241,0.99068,0.99434,0.87855,0.58356,0.27108,0.89639,0.00102722,0.00102722,0.00102722
286,2704.53,0.55207,0.2935,0.86264,0.98906,0.99068,0.99462,0.88251,0.57708,0.26768,0.89001,0.00102581,0.00102581,0.00102581
287,2712.47,0.53212,0.28315,0.85091,0.9896,0.99379,0.99466,0.88184,0.57192,0.26596,0.88835,0.00102439,0.00102439,0.00102439
288,2719.57,0.57144,0.30864,0.86721,0.99062,0.99068,0.99472,0.88081,0.57657,0.26669,0.88903,0.00102298,0.00102298,0.00102298
289,2727.44,0.53196,0.29512,0.85225,0.98469,0.9984,0.99469,0.8825,0.57623,0.2666,0.88681,0.00102156,0.00102156,0.00102156
290,2734.26,0.55841,0.30129,0.85916,0.98361,1,0.99472,0.88232,0.58296,0.26844,0.88914,0.00102015,0.00102015,0.00102015
291,2742.45,0.56114,0.29823,0.8476,0.98466,0.99669,0.99472,0.88269,0.58693,0.26332,0.89102,0.00101873,0.00101873,0.00101873
292,2750.43,0.53554,0.29084,0.84892,0.99616,0.99068,0.99481,0.88348,0.58071,0.259,0.89167,0.00101732,0.00101732,0.00101732
293,2758.15,0.56547,0.2998,0.85754,0.99687,0.99008,0.99481,0.88215,0.5835,0.26072,0.89336,0.0010159,0.0010159,0.0010159
294,2766.26,0.52864,0.29037,0.84747,0.99054,0.99689,0.99472,0.88047,0.58631,0.2612,0.89419,0.00101449,0.00101449,0.00101449
295,2773.57,0.52894,0.28858,0.85853,0.99071,0.99372,0.99459,0.88229,0.58399,0.26427,0.89212,0.00101308,0.00101308,0.00101308
296,2781.28,0.58411,0.30478,0.86058,0.98667,0.99379,0.99456,0.87853,0.5904,0.26933,0.89164,0.00101166,0.00101166,0.00101166
297,2789.63,0.54084,0.29022,0.8534,0.98764,0.99295,0.9945,0.87822,0.58998,0.26909,0.89424,0.00101025,0.00101025,0.00101025
298,2798.8,0.55559,0.2952,0.86211,0.98462,0.99397,0.99466,0.88154,0.5962,0.26852,0.89624,0.00100883,0.00100883,0.00100883
299,2807.03,0.56518,0.29883,0.85461,0.98689,0.99379,0.99478,0.88633,0.5844,0.26179,0.89356,0.00100742,0.00100742,0.00100742
300,2814.62,0.55858,0.29408,0.84976,0.98408,1,0.99484,0.87819,0.59965,0.26441,0.89589,0.001006,0.001006,0.001006
301,2822.38,0.54512,0.30159,0.85402,0.98469,1,0.99481,0.87877,0.60462,0.26512,0.8961,0.00100459,0.00100459,0.00100459
302,2830.27,0.53784,0.28553,0.84851,0.98559,0.99689,0.99469,0.88332,0.58029,0.2599,0.88675,0.00100317,0.00100317,0.00100317
303,2838.49,0.53359,0.28662,0.84992,0.98477,0.99689,0.99462,0.88162,0.58303,0.26238,0.88339,0.00100176,0.00100176,0.00100176
304,2846.23,0.53129,0.28449,0.847,0.97964,0.99689,0.99462,0.87951,0.59072,0.26839,0.88462,0.00100034,0.00100034,0.00100034
305,2854.67,0.51955,0.2869,0.84543,0.98166,0.99712,0.99463,0.87788,0.60807,0.27629,0.88753,0.000998928,0.000998928,0.000998928
306,2861.64,0.55116,0.29838,0.84721,0.99179,0.98758,0.99462,0.88337,0.58146,0.26421,0.8826,0.000997513,0.000997513,0.000997513
307,2869.74,0.52367,0.2833,0.85119,0.99376,0.98981,0.99469,0.88457,0.57413,0.25944,0.88232,0.000996099,0.000996099,0.000996099
308,2878.35,0.50551,0.27632,0.85143,0.99238,0.99068,0.99475,0.88519,0.56995,0.25723,0.88067,0.000994684,0.000994684,0.000994684
309,2885.24,0.52995,0.28466,0.8564,0.99178,0.99068,0.99478,0.88459,0.56924,0.25557,0.88117,0.000993269,0.000993269,0.000993269
310,2893.7,0.56086,0.32676,0.85401,0.98768,0.99565,0.99472,0.88472,0.57537,0.25433,0.88744,0.000991855,0.000991855,0.000991855
311,2901.02,0.52724,0.28823,0.85805,0.98768,0.99592,0.99469,0.88199,0.57707,0.25615,0.89071,0.00099044,0.00099044,0.00099044
312,2908.62,0.54418,0.29736,0.85054,0.99067,0.98975,0.9944,0.87946,0.57841,0.25782,0.89462,0.000989025,0.000989025,0.000989025
313,2916.4,0.5413,0.29365,0.85347,0.99013,0.99068,0.99439,0.8814,0.58417,0.26004,0.89775,0.00098761,0.00098761,0.00098761
314,2925.55,0.52538,0.28801,0.84572,0.98873,0.99379,0.99449,0.88053,0.58744,0.25857,0.89756,0.000986196,0.000986196,0.000986196
315,2933.18,0.54958,0.28997,0.85885,0.98763,0.9918,0.99466,0.88805,0.58031,0.25656,0.89267,0.000984781,0.000984781,0.000984781
316,2940.75,0.55847,0.2999,0.85584,0.99038,0.99068,0.99478,0.88669,0.57663,0.25626,0.88538,0.000983366,0.000983366,0.000983366
317,2948.82,0.51763,0.2854,0.84632,0.99204,0.99068,0.99475,0.88327,0.57461,0.25628,0.88459,0.000981952,0.000981952,0.000981952
318,2957.24,0.54004,0.29483,0.85269,0.98815,0.99689,0.99469,0.88647,0.56941,0.25549,0.88521,0.000980537,0.000980537,0.000980537
319,2964.65,0.53448,0.29541,0.84575,0.99688,0.99349,0.99481,0.88379,0.57212,0.25626,0.888,0.000979122,0.000979122,0.000979122
320,2971.55,0.55534,0.29957,0.85265,0.99012,0.99379,0.99481,0.88469,0.58546,0.26051,0.89193,0.000977708,0.000977708,0.000977708
321,2979.42,0.52792,0.28845,0.85344,0.98986,0.99379,0.99478,0.88171,0.58544,0.26165,0.8937,0.000976293,0.000976293,0.000976293
322,2987.65,0.54251,0.29945,0.85033,0.99012,0.99379,0.99459,0.88134,0.58476,0.26231,0.89576,0.000974878,0.000974878,0.000974878
323,2994.95,0.53257,0.29283,0.86033,0.99214,0.99068,0.99459,0.88671,0.57994,0.25908,0.89269,0.000973463,0.000973463,0.000973463
324,3002.49,0.52695,0.28328,0.85,0.98347,0.99379,0.99472,0.87522,0.60042,0.26844,0.89322,0.000972049,0.000972049,0.000972049
325,3009.97,0.53542,0.29124,0.86024,0.97935,0.99689,0.99466,0.86686,0.61091,0.27259,0.89717,0.000970634,0.000970634,0.000970634
326,3017.2,0.54216,0.29491,0.85778,0.98031,0.99689,0.99459,0.86802,0.60825,0.26943,0.89947,0.000969219,0.000969219,0.000969219
327,3024.64,0.52364,0.28591,0.86069,0.98044,0.99689,0.99456,0.87003,0.60323,0.2682,0.89884,0.000967805,0.000967805,0.000967805
328,3032.45,0.52485,0.28081,0.85094,0.98454,0.98885,0.99469,0.87434,0.60201,0.26699,0.90088,0.00096639,0.00096639,0.00096639
329,3040.24,0.57108,0.30295,0.85344,0.98155,0.99379,0.99466,0.87015,0.6086,0.2709,0.90066,0.000964975,0.000964975,0.000964975
330,3047.65,0.52647,0.28746,0.84706,0.98071,0.99379,0.99459,0.88036,0.59767,0.27173,0.89553,0.00096356,0.00096356,0.00096356
331,3055.04,0.52988,0.29173,0.85111,0.99063,0.9852,0.9944,0.88132,0.59672,0.27288,0.89509,0.000962146,0.000962146,0.000962146
332,3063.55,0.50027,0.27449,0.83625,0.98452,0.99379,0.99466,0.88073,0.59052,0.26825,0.89479,0.000960731,0.000960731,0.000960731
333,3071.2,0.53219,0.28858,0.85785,0.98456,0.98997,0.99475,0.88005,0.59358,0.27084,0.89584,0.000959316,0.000959316,0.000959316
334,3076.83,0.48802,0.27505,0.84811,0.97863,0.99561,0.99466,0.88044,0.59077,0.26919,0.89823,0.000957902,0.000957902,0.000957902
335,3084.84,0.50739,0.2788,0.85086,0.98258,0.98758,0.99453,0.87996,0.59158,0.2706,0.89918,0.000956487,0.000956487,0.000956487
336,3092.89,0.51124,0.2775,0.84642,0.99234,0.98758,0.9945,0.88278,0.58921,0.26761,0.89602,0.000955072,0.000955072,0.000955072
337,3100.3,0.5272,0.29122,0.85142,0.99068,0.99036,0.99453,0.88168,0.58655,0.26302,0.89462,0.000953657,0.000953657,0.000953657
338,3108.41,0.5135,0.2848,0.84923,0.99003,0.99379,0.99452,0.88506,0.58651,0.26081,0.89166,0.000952243,0.000952243,0.000952243
339,3115.26,0.53492,0.29566,0.85105,0.99069,0.99172,0.99462,0.88684,0.5796,0.25978,0.88961,0.000950828,0.000950828,0.000950828
340,3123.45,0.52522,0.29058,0.85355,0.99331,0.99068,0.99472,0.88733,0.57248,0.25431,0.88673,0.000949413,0.000949413,0.000949413
341,3131.07,0.4963,0.27395,0.84462,0.99282,0.99379,0.99478,0.88696,0.56885,0.25408,0.88685,0.000947999,0.000947999,0.000947999
342,3138.8,0.53096,0.28969,0.8516,0.99688,0.99345,0.99478,0.88891,0.573,0.25537,0.8885,0.000946584,0.000946584,0.000946584
343,3146.26,0.49754,0.27199,0.85063,0.99486,0.99068,0.99478,0.88711,0.57468,0.25531,0.88873,0.000945169,0.000945169,0.000945169
344,3154.41,0.52617,0.28299,0.85633,0.99439,0.99068,0.99475,0.88992,0.57581,0.25287,0.88655,0.000943754,0.000943754,0.000943754
345,3162.77,0.52843,0.2867,0.8432,0.99625,0.99379,0.99475,0.88772,0.57534,0.25407,0.88727,0.00094234,0.00094234,0.00094234
346,3170.63,0.52739,0.28526,0.85095,0.99434,0.99379,0.99472,0.88667,0.58264,0.25555,0.89173,0.000940925,0.000940925,0.000940925
347,3178.53,0.51699,0.28106,0.84849,0.98767,0.99506,0.99469,0.8886,0.5797,0.25351,0.89101,0.00093951,0.00093951,0.00093951
348,3186.16,0.52518,0.28225,0.84709,0.98469,0.99839,0.99475,0.88854,0.57248,0.2518,0.89238,0.000938096,0.000938096,0.000938096
349,3193.01,0.50993,0.28599,0.84876,0.98895,0.99379,0.99475,0.88737,0.56759,0.25196,0.89248,0.000936681,0.000936681,0.000936681
350,3200.86,0.52886,0.28427,0.85048,0.98768,0.99588,0.99478,0.88838,0.57107,0.25441,0.89109,0.000935266,0.000935266,0.000935266
351,3206.36,0.50826,0.27435,0.85286,0.9877,0.99758,0.99481,0.887,0.57202,0.25251,0.89164,0.000933851,0.000933851,0.000933851
352,3214.32,0.49578,0.27552,0.84523,0.99071,0.9934,0.99488,0.88596,0.58192,0.25431,0.89264,0.000932437,0.000932437,0.000932437
353,3222.29,0.5233,0.28443,0.84532,0.98275,1,0.99488,0.88507,0.57903,0.25267,0.89061,0.000931022,0.000931022,0.000931022
354,3230.53,0.50563,0.27682,0.84578,0.99164,0.99068,0.99491,0.88872,0.57511,0.25473,0.88672,0.000929607,0.000929607,0.000929607
355,3237.42,0.50527,0.28322,0.84575,0.98989,0.99379,0.99488,0.88844,0.57955,0.25949,0.88908,0.000928193,0.000928193,0.000928193
356,3245.43,0.51853,0.27844,0.84241,0.99071,0.99334,0.99484,0.88704,0.58292,0.26118,0.89102,0.000926778,0.000926778,0.000926778
357,3252.69,0.51591,0.28083,0.85397,0.99066,0.99379,0.99484,0.88623,0.58223,0.26138,0.88843,0.000925363,0.000925363,0.000925363
358,3260.53,0.5036,0.26874,0.84658,0.98899,0.99689,0.99475,0.8839,0.58018,0.258,0.88589,0.000923949,0.000923949,0.000923949
359,3267.39,0.51051,0.27483,0.84803,0.98923,0.99689,0.99475,0.88289,0.57491,0.25818,0.88701,0.000922534,0.000922534,0.000922534
360,3275.83,0.53673,0.29761,0.85414,0.98909,0.99689,0.99478,0.88284,0.58269,0.25947,0.88908,0.000921119,0.000921119,0.000921119
